subject_id,image_id,image_path,source_group,reference_regime,hardness_axis,source_standard_image,variant_id,transform_parameters,class_name,class_prompt,class_context_prompt,conditioning_key,conditioning_prompt
shiny_sneaker,00,data/cache/off_prior_measurement_v0/hard_references/shiny_sneaker/00__high_saturation_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,high_saturation_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""high_saturation_color_shift""}",sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,00,data/cache/off_prior_measurement_v0/hard_references/shiny_sneaker/00__high_saturation_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,high_saturation_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""high_saturation_color_shift""}",sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,00,data/cache/off_prior_measurement_v0/hard_references/shiny_sneaker/00__low_light_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,low_light_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""low_light_color_shift""}",sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,00,data/cache/off_prior_measurement_v0/hard_references/shiny_sneaker/00__low_light_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,low_light_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""low_light_color_shift""}",sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,00,data/cache/off_prior_measurement_v0/hard_references/shiny_sneaker/00__low_light_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,low_light_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""low_light_color_shift""}",sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__background_clutter_overlay.png,dreambooth_hard_reference,hard_reference,clutter_background,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,background_clutter_overlay,"{""deterministic"": true, ""hardness_axis"": ""clutter_background"", ""variant_id"": ""background_clutter_overlay""}",vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__background_clutter_overlay.png,dreambooth_hard_reference,hard_reference,clutter_background,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,background_clutter_overlay,"{""deterministic"": true, ""hardness_axis"": ""clutter_background"", ""variant_id"": ""background_clutter_overlay""}",vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__background_clutter_overlay.png,dreambooth_hard_reference,hard_reference,clutter_background,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,background_clutter_overlay,"{""deterministic"": true, ""hardness_axis"": ""clutter_background"", ""variant_id"": ""background_clutter_overlay""}",vase,a photo of a vase,a photo of a vase in a room,null,
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__crop_large_subject.png,dreambooth_hard_reference,hard_reference,crop,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,crop_large_subject,"{""deterministic"": true, ""hardness_axis"": ""crop"", ""variant_id"": ""crop_large_subject""}",vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__crop_large_subject.png,dreambooth_hard_reference,hard_reference,crop,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,crop_large_subject,"{""deterministic"": true, ""hardness_axis"": ""crop"", ""variant_id"": ""crop_large_subject""}",vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__crop_large_subject.png,dreambooth_hard_reference,hard_reference,crop,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,crop_large_subject,"{""deterministic"": true, ""hardness_axis"": ""crop"", ""variant_id"": ""crop_large_subject""}",vase,a photo of a vase,a photo of a vase in a room,null,
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__crop_small_subject.png,dreambooth_hard_reference,hard_reference,crop,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,crop_small_subject,"{""deterministic"": true, ""hardness_axis"": ""crop"", ""variant_id"": ""crop_small_subject""}",vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__crop_small_subject.png,dreambooth_hard_reference,hard_reference,crop,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,crop_small_subject,"{""deterministic"": true, ""hardness_axis"": ""crop"", ""variant_id"": ""crop_small_subject""}",vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__crop_small_subject.png,dreambooth_hard_reference,hard_reference,crop,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,crop_small_subject,"{""deterministic"": true, ""hardness_axis"": ""crop"", ""variant_id"": ""crop_small_subject""}",vase,a photo of a vase,a photo of a vase in a room,null,
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__edge_reflection_texture.png,dreambooth_hard_reference,hard_reference,high_frequency,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,edge_reflection_texture,"{""deterministic"": true, ""hardness_axis"": ""high_frequency"", ""variant_id"": ""edge_reflection_texture""}",vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__edge_reflection_texture.png,dreambooth_hard_reference,hard_reference,high_frequency,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,edge_reflection_texture,"{""deterministic"": true, ""hardness_axis"": ""high_frequency"", ""variant_id"": ""edge_reflection_texture""}",vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__edge_reflection_texture.png,dreambooth_hard_reference,hard_reference,high_frequency,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,edge_reflection_texture,"{""deterministic"": true, ""hardness_axis"": ""high_frequency"", ""variant_id"": ""edge_reflection_texture""}",vase,a photo of a vase,a photo of a vase in a room,null,
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__high_saturation_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,high_saturation_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""high_saturation_color_shift""}",vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__high_saturation_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,high_saturation_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""high_saturation_color_shift""}",vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__high_saturation_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,high_saturation_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""high_saturation_color_shift""}",vase,a photo of a vase,a photo of a vase in a room,null,
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__low_light_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,low_light_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""low_light_color_shift""}",vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__low_light_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,low_light_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""low_light_color_shift""}",vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,00,data/cache/off_prior_measurement_v0/hard_references/vase/00__low_light_color_shift.png,dreambooth_hard_reference,hard_reference,color_light,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,low_light_color_shift,"{""deterministic"": true, ""hardness_axis"": ""color_light"", ""variant_id"": ""low_light_color_shift""}",vase,a photo of a vase,a photo of a vase in a room,null,
dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
dog,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
cat,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/cat/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
cat,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/cat/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
backpack,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/backpack/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
backpack,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/backpack/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
vase,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/vase/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
